geometry,index,is_indigenous,n_fires,n_quercus,n_xerophyllum,n_thuja,n_populus,n_rubus,n_pinus,n_salix,plant_sum,hist_pinus,hist_salix,hist_quercus,hist_populus,hist_thuja,sum_pinus,sum_salix,sum_quercus,sum_populus,sum_thuja,total_sum,fire_lst,max_acres,min_mgmt,max_duration
"list(c(-123.152441002613, -123.102441002613, -123.102441002613, -123.152441002613, -123.152441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-123.102441002613, -123.052441002613, -123.052441002613, -123.102441002613, -123.102441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6515,0,0,9,0,0,1,0,0,0,10,0,0,0,0,0,0,0,9,1,0,10,NA,0,NA,0
"list(c(-123.052441002613, -123.002441002613, -123.002441002613, -123.052441002613, -123.052441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6516,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,0,0,3,NA,0,NA,0
"list(c(-123.002441002613, -122.952441002613, -122.952441002613, -123.002441002613, -123.002441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6517,0,0,3,0,2,0,1,0,0,6,0,0,0,0,0,0,0,3,0,2,5,NA,0,NA,0
"list(c(-122.952441002613, -122.902441002613, -122.902441002613, -122.952441002613, -122.952441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6518,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,NA,0,NA,0
"list(c(-122.902441002613, -122.852441002613, -122.852441002613, -122.902441002613, -122.902441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6519,0,0,0,0,1,0,1,1,0,3,0,0,0,0,0,1,0,0,0,1,2,NA,0,NA,0
"list(c(-122.852441002613, -122.802441002613, -122.802441002613, -122.852441002613, -122.852441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6520,0,0,3,0,2,1,1,0,0,7,0,0,0,0,0,0,0,3,1,2,6,NA,0,NA,0
"list(c(-122.802441002613, -122.752441002613, -122.752441002613, -122.802441002613, -122.802441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-122.752441002613, -122.702441002613, -122.702441002613, -122.752441002613, -122.752441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-ORWIF-200430,173393,4,9235.71666666667
"list(c(-122.702441002613, -122.652441002613, -122.652441002613, -122.702441002613, -122.702441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-ORWIF-200430,173393,4,9235.71666666667
"list(c(-122.652441002613, -122.602441002613, -122.602441002613, -122.652441002613, -122.652441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-ORWIF-200430,173393,4,9235.71666666667
"list(c(-122.602441002613, -122.552441002613, -122.552441002613, -122.602441002613, -122.602441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-ORWIF-200430,173393,4,9235.71666666667
"list(c(-122.552441002613, -122.502441002613, -122.502441002613, -122.552441002613, -122.552441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-ORWIF-200430,173393,4,9235.71666666667
"list(c(-122.502441002613, -122.452441002613, -122.452441002613, -122.502441002613, -122.502441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-ORWIF-200430,173393,4,9235.71666666667
"list(c(-122.452441002613, -122.402441002613, -122.402441002613, -122.452441002613, -122.452441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-ORWIF-200430,173393,4,9235.71666666667
"list(c(-122.402441002613, -122.352441002613, -122.352441002613, -122.402441002613, -122.402441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-ORWIF-200430,173393,4,9235.71666666667
"list(c(-122.352441002613, -122.302441002613, -122.302441002613, -122.352441002613, -122.352441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6530,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-ORWIF-200430,173393,4,9235.71666666667
"list(c(-122.302441002613, -122.252441002613, -122.252441002613, -122.302441002613, -122.302441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6531,0,1,0,3,4,0,6,0,0,13,0,0,0,0,0,0,0,0,0,4,4,2020-ORWIF-200430,173393,4,9235.71666666667
"list(c(-122.252441002613, -122.202441002613, -122.202441002613, -122.252441002613, -122.252441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6532,0,1,0,2,7,2,7,0,0,18,0,0,0,0,0,0,0,0,2,7,9,2020-ORWIF-200430,173393,4,9235.71666666667
"list(c(-122.202441002613, -122.152441002613, -122.152441002613, -122.202441002613, -122.202441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6533,0,0,0,1,5,0,1,0,0,7,0,0,0,0,0,0,0,0,0,5,5,NA,0,NA,0
"list(c(-122.152441002613, -122.102441002613, -122.102441002613, -122.152441002613, -122.152441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6534,0,1,0,8,1,2,1,0,0,12,0,0,0,0,0,0,0,0,2,1,3,2023-ORWIF-230111,79.97,4,1315.88333333333
"list(c(-122.102441002613, -122.052441002613, -122.052441002613, -122.102441002613, -122.102441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6535,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2021-ORWIF-210362,544.26,5,4312.45
"list(c(-122.052441002613, -122.002441002613, -122.002441002613, -122.052441002613, -122.052441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6536,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2021-ORWIF-210362,544.26,5,4312.45
"list(c(-122.002441002613, -121.952441002613, -121.952441002613, -122.002441002613, -122.002441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6537,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.952441002613, -121.902441002613, -121.902441002613, -121.952441002613, -121.952441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6538,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.902441002613, -121.852441002613, -121.852441002613, -121.902441002613, -121.902441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6539,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.852441002613, -121.802441002613, -121.802441002613, -121.852441002613, -121.852441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.802441002613, -121.752441002613, -121.752441002613, -121.802441002613, -121.802441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6541,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.752441002613, -121.702441002613, -121.702441002613, -121.752441002613, -121.752441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.702441002613, -121.652441002613, -121.652441002613, -121.702441002613, -121.702441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.652441002613, -121.602441002613, -121.602441002613, -121.652441002613, -121.652441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.602441002613, -121.552441002613, -121.552441002613, -121.602441002613, -121.602441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6545,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,4,1,0,0,0,5,NA,0,NA,0
"list(c(-121.552441002613, -121.502441002613, -121.502441002613, -121.552441002613, -121.552441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.502441002613, -121.452441002613, -121.452441002613, -121.502441002613, -121.502441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6547,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.452441002613, -121.402441002613, -121.402441002613, -121.452441002613, -121.452441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.402441002613, -121.352441002613, -121.352441002613, -121.402441002613, -121.402441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.352441002613, -121.302441002613, -121.302441002613, -121.352441002613, -121.352441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.302441002613, -121.252441002613, -121.252441002613, -121.302441002613, -121.302441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.252441002613, -121.202441002613, -121.202441002613, -121.252441002613, -121.252441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.202441002613, -121.152441002613, -121.152441002613, -121.202441002613, -121.202441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.152441002613, -121.102441002613, -121.102441002613, -121.152441002613, -121.152441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-ORPRD-000353,458.16,NA,696.591666666667
"list(c(-121.102441002613, -121.052441002613, -121.052441002613, -121.102441002613, -121.102441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6555,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-ORPRD-000353,458.16,NA,696.591666666667
"list(c(-121.052441002613, -121.002441002613, -121.002441002613, -121.052441002613, -121.052441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.002441002613, -120.952441002613, -120.952441002613, -121.002441002613, -121.002441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6557,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.952441002613, -120.902441002613, -120.902441002613, -120.952441002613, -120.952441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-120.902441002613, -120.852441002613, -120.852441002613, -120.902441002613, -120.902441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-ORPRD-000550,17,NA,334.316666666667
"list(c(-120.852441002613, -120.802441002613, -120.802441002613, -120.852441002613, -120.852441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-120.802441002613, -120.752441002613, -120.752441002613, -120.802441002613, -120.802441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-120.752441002613, -120.702441002613, -120.702441002613, -120.752441002613, -120.752441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-120.702441002613, -120.652441002613, -120.652441002613, -120.702441002613, -120.702441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.652441002613, -120.602441002613, -120.602441002613, -120.652441002613, -120.652441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.602441002613, -120.552441002613, -120.552441002613, -120.602441002613, -120.602441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.552441002613, -120.502441002613, -120.502441002613, -120.552441002613, -120.552441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.502441002613, -120.452441002613, -120.452441002613, -120.502441002613, -120.502441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6567,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.452441002613, -120.402441002613, -120.402441002613, -120.452441002613, -120.452441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6568,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"2021-OR951S-000109, 2021-OR951S-000109",15.92,NA,552.8
"list(c(-120.402441002613, -120.352441002613, -120.352441002613, -120.402441002613, -120.402441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.352441002613, -120.302441002613, -120.302441002613, -120.352441002613, -120.352441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.302441002613, -120.252441002613, -120.252441002613, -120.302441002613, -120.302441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.252441002613, -120.202441002613, -120.202441002613, -120.252441002613, -120.252441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.202441002613, -120.152441002613, -120.152441002613, -120.202441002613, -120.202441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.152441002613, -120.102441002613, -120.102441002613, -120.152441002613, -120.152441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.102441002613, -120.052441002613, -120.052441002613, -120.102441002613, -120.102441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-120.052441002613, -120.002441002613, -120.002441002613, -120.052441002613, -120.052441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6576,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-120.002441002613, -119.952441002613, -119.952441002613, -120.002441002613, -120.002441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-119.952441002613, -119.902441002613, -119.902441002613, -119.952441002613, -119.952441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-119.902441002613, -119.852441002613, -119.852441002613, -119.902441002613, -119.902441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6579,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,NA,0,NA,0
"list(c(-119.852441002613, -119.802441002613, -119.802441002613, -119.852441002613, -119.852441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6580,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,NA,0,NA,0
"list(c(-119.802441002613, -119.752441002613, -119.752441002613, -119.802441002613, -119.802441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-119.752441002613, -119.702441002613, -119.702441002613, -119.752441002613, -119.752441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6582,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,2,NA,0,NA,0
"list(c(-119.702441002613, -119.652441002613, -119.652441002613, -119.702441002613, -119.702441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-ORPRD-000761,176661,NA,1857.91666666667
"list(c(-119.652441002613, -119.602441002613, -119.602441002613, -119.652441002613, -119.652441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6584,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2024-ORPRD-000761,176661,NA,1857.91666666667
"list(c(-119.602441002613, -119.552441002613, -119.552441002613, -119.602441002613, -119.602441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6585,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2024-ORPRD-000761,176661,NA,1857.91666666667
"list(c(-119.552441002613, -119.502441002613, -119.502441002613, -119.552441002613, -119.552441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6586,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2024-ORPRD-000761,176661,NA,1857.91666666667
"list(c(-119.502441002613, -119.452441002613, -119.452441002613, -119.502441002613, -119.502441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6587,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2024-ORPRD-000761,176661,NA,1857.91666666667
"list(c(-119.452441002613, -119.402441002613, -119.402441002613, -119.452441002613, -119.452441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6588,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2024-ORPRD-000761,176661,NA,1857.91666666667
"list(c(-119.402441002613, -119.352441002613, -119.352441002613, -119.402441002613, -119.402441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6589,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2024-ORPRD-000761,176661,NA,1857.91666666667
"list(c(-119.352441002613, -119.302441002613, -119.302441002613, -119.352441002613, -119.352441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6590,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-119.302441002613, -119.252441002613, -119.252441002613, -119.302441002613, -119.302441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-119.252441002613, -119.202441002613, -119.202441002613, -119.252441002613, -119.252441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-119.202441002613, -119.152441002613, -119.152441002613, -119.202441002613, -119.202441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-119.152441002613, -119.102441002613, -119.102441002613, -119.152441002613, -119.152441002613, 44.1926919995414, 44.1926919995414, 44.2426919995414, 44.2426919995414, 44.1926919995414))",6594,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
