geometry,index,is_indigenous,n_fires_mp,n_fires_pt,n_fires_tot,fire_lst,fire_lstmp,max_acresmp,min_mgmtmp,max_durationmp,fire_lstpt,max_acrespt,min_mgmtpt,max_durationpt,max_acres_tribal,max_acres,min_mgmt,max_duration,max_size_class,n_rx_mp,n_rx_pt,n_rx_tot,rx_lst,rx_lstmp,rx_max_acresmp,rx_min_mgmtmp,rx_max_durationmp,rx_lstpt,rx_max_acrespt,rx_min_mgmtpt,rx_max_durationpt,rx_max_acres_tribal,rx_max_acres,rx_min_mgmt,rx_max_duration,rx_max_size_class,n_quercus,n_xerophyllum,n_thuja,n_populus,n_rubus,n_pinus,n_salix,plant_sum,hist_pinus,hist_salix,hist_quercus,hist_populus,hist_thuja,sum_pinus,sum_salix,sum_quercus,sum_populus,sum_thuja,total_plant_sum
"list(c(-118.003548593065, -117.944057098952, -117.956908621085, -118.016438707156, -118.003548593065, 42.0257421073494, 42.0355549456987, 42.0791942331235, 42.0693726966898, 42.0257421073494))",61,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.944057098952, -117.884549781521, -117.897362662856, -117.956908621085, -117.944057098952, 42.0355549456987, 42.0453359226986, 42.0889838835297, 42.0791942331235, 42.0355549456987))",62,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.884549781521, -117.825026681133, -117.837800872931, -117.897362662856, -117.884549781521, 42.0453359226986, 42.0550850238827, 42.0987416333965, 42.0889838835297, 42.0453359226986))",63,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.825026681133, -117.765487838267, -117.778223291897, -117.837800872931, -117.825026681133, 42.0550850238827, 42.0648022348182, 42.108467468246, 42.0987416333965, 42.0550850238827))",64,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.765487838267, -117.70593329353, -117.718629960464, -117.778223291897, -117.765487838267, 42.0648022348182, 42.0744875411061, 42.1181613736338, 42.108467468246, 42.0648022348182))",65,0,1,0,1,2022-ORVAD-000098,2022-ORVAD-000098,0.01,NA,987.5833333333334,NA,0,NA,0,0,0.01,Inf,987.5833333333334,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.70593329353, -117.646363087649, -117.659020919465, -117.718629960464, -117.70593329353, 42.0744875411061, 42.0841409283813, 42.1278233351497, 42.1181613736338, 42.0744875411061))",66,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.646363087649, -117.586777261476, -117.599396209858, -117.659020919465, -117.646363087649, 42.0841409283813, 42.0937623823128, 42.1374533384176, 42.1278233351497, 42.0841409283813))",67,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.586777261476, -117.527175855983, -117.539755872724, -117.599396209858, -117.586777261476, 42.0937623823128, 42.1033518886037, 42.1470513690956, 42.1374533384176, 42.0937623823128))",68,1,0,1,1,2017-ORVAD-000163,NA,0,NA,0,2017-ORVAD-000163,0.7,NA,200.49972222222223,0,0.7,Inf,200.49972222222223,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.527175855983, -117.46755891227, -117.480099949267, -117.539755872724, -117.527175855983, 42.1033518886037, 42.1129094329915, 42.1566174128763, 42.1470513690956, 42.1033518886037))",69,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.46755891227, -117.407926471553, -117.420428480813, -117.480099949267, -117.46755891227, 42.1129094329915, 42.122435001248, 42.1661514554867, 42.1566174128763, 42.1129094329915))",70,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.407926471553, -117.348278575176, -117.360741508813, -117.420428480813, -117.407926471553, 42.122435001248, 42.1319285791798, 42.1756534826886, 42.1661514554867, 42.122435001248))",71,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.348278575176, -117.2886152646, -117.301039074838, -117.360741508813, -117.348278575176, 42.1319285791798, 42.1413901526281, 42.1851234802787, 42.1756534826886, 42.1319285791798))",72,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.2886152646, -117.228936581412, -117.241321220584, -117.301039074838, -117.2886152646, 42.1413901526281, 42.1508197074691, 42.1945614340884, 42.1851234802787, 42.1413901526281))",73,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.228936581412, -117.169242567318, -117.181587987867, -117.241321220584, -117.228936581412, 42.1508197074691, 42.1602172296139, 42.2039673299846, 42.1945614340884, 42.1508197074691))",74,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.169242567318, -117.109533264147, -117.121839418627, -117.181587987867, -117.169242567318, 42.1602172296139, 42.1695827050089, 42.213341153869, 42.2039673299846, 42.1602172296139))",75,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.109533264147, -117.049808713848, -117.062075554923, -117.121839418627, -117.109533264147, 42.1695827050089, 42.1789161196356, 42.222682891679, 42.213341153869, 42.1695827050089))",76,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.049808713848, -116.990068958492, -117.002296438938, -117.062075554923, -117.049808713848, 42.1789161196356, 42.1882174595112, 42.2319925293875, 42.222682891679, 42.1789161196356))",77,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.729547153789, -118.670210644212, -118.683548457095, -118.742923030442, -118.729547153789, 41.9490324770086, 41.9592355017803, 42.0027656295003, 41.9925535964359, 41.9490324770086))",78,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.670210644212, -118.610857786682, -118.624157485569, -118.683548457095, -118.670210644212, 41.9592355017803, 41.9694068172428, 42.0129459290908, 42.0027656295003, 41.9592355017803))",79,0,0,1,1,2025-ORBUD-002559,NA,0,NA,0,2025-ORBUD-002559,129.07,NA,190.6638888888889,0,129.07,Inf,190.6638888888889,Class D,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.610857786682, -118.551488620157, -118.56475015492, -118.624157485569, -118.610857786682, 41.9694068172428, 41.979546408491, 42.0230944802557, 42.0129459290908, 41.9694068172428))",80,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.551488620157, -118.492103183721, -118.505326504332, -118.56475015492, -118.551488620157, 41.979546408491, 41.9896542606518, 42.0332112680756, 42.0230944802557, 41.979546408491))",81,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.492103183721, -118.432701516587, -118.445886573113, -118.505326504332, -118.492103183721, 41.9896542606518, 41.9997303588844, 42.0432962776631, 42.0332112680756, 41.9896542606518))",82,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.432701516587, -118.373283658089, -118.386430400701, -118.445886573113, -118.432701516587, 41.9997303588844, 42.0097746883798, 42.0533494941632, 42.0432962776631, 41.9997303588844))",83,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.373283658089, -118.313849647691, -118.326958026656, -118.386430400701, -118.373283658089, 42.0097746883798, 42.0197872343619, 42.0633709027535, 42.0533494941632, 42.0097746883798))",84,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.313849647691, -118.25439952498, -118.267469490669, -118.326958026656, -118.313849647691, 42.0197872343619, 42.0297679820869, 42.0733604886442, 42.0633709027535, 42.0197872343619))",85,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.25439952498, -118.19493332967, -118.207964832553, -118.267469490669, -118.25439952498, 42.0297679820869, 42.0397169168439, 42.0833182370781, 42.0733604886442, 42.0297679820869))",86,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.19493332967, -118.1354511016, -118.148444092248, -118.207964832553, -118.19493332967, 42.0397169168439, 42.0496340239546, 42.0932441333311, 42.0833182370781, 42.0397169168439))",87,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.1354511016, -118.075952880732, -118.088907309821, -118.148444092248, -118.1354511016, 42.0496340239546, 42.0595192887739, 42.1031381627122, 42.0932441333311, 42.0496340239546))",88,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.075952880732, -118.016438707156, -118.029354525462, -118.088907309821, -118.075952880732, 42.0595192887739, 42.0693726966898, 42.1130003105636, 42.1031381627122, 42.0595192887739))",89,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.016438707156, -117.956908621085, -117.969785779488, -118.029354525462, -118.016438707156, 42.0693726966898, 42.0791942331235, 42.1228305622607, 42.1130003105636, 42.0693726966898))",90,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.956908621085, -117.897362662856, -117.91020111234, -117.969785779488, -117.956908621085, 42.0791942331235, 42.0889838835297, 42.1326289032126, 42.1228305622607, 42.0791942331235))",91,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.897362662856, -117.837800872931, -117.850600564585, -117.91020111234, -117.897362662856, 42.0889838835297, 42.0987416333965, 42.1423953188619, 42.1326289032126, 42.0889838835297))",92,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.837800872931, -117.778223291897, -117.790984176914, -117.850600564585, -117.837800872931, 42.0987416333965, 42.108467468246, 42.152129794685, 42.1423953188619, 42.0987416333965))",93,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.778223291897, -117.718629960464, -117.731351990141, -117.790984176914, -117.778223291897, 42.108467468246, 42.1181613736338, 42.1618323161923, 42.152129794685, 42.108467468246))",94,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.718629960464, -117.659020919465, -117.671704045208, -117.731351990141, -117.718629960464, 42.1181613736338, 42.1278233351497, 42.1715028689282, 42.1618323161923, 42.1181613736338))",95,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.659020919465, -117.599396209858, -117.612040383178, -117.671704045208, -117.659020919465, 42.1278233351497, 42.1374533384176, 42.1811414384714, 42.1715028689282, 42.1278233351497))",96,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.599396209858, -117.539755872724, -117.552361045238, -117.612040383178, -117.599396209858, 42.1374533384176, 42.1470513690956, 42.1907480104348, 42.1811414384714, 42.1374533384176))",97,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.539755872724, -117.480099949267, -117.492666072701, -117.552361045238, -117.539755872724, 42.1470513690956, 42.1566174128763, 42.2003225704659, 42.1907480104348, 42.1470513690956))",98,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.480099949267, -117.420428480813, -117.432955507001, -117.492666072701, -117.480099949267, 42.1566174128763, 42.1661514554867, 42.2098651042468, 42.2003225704659, 42.1566174128763))",99,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.420428480813, -117.360741508813, -117.373229389696, -117.432955507001, -117.420428480813, 42.1661514554867, 42.1756534826886, 42.2193755974943, 42.2098651042468, 42.1661514554867))",100,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.360741508813, -117.301039074838, -117.313487762469, -117.373229389696, -117.360741508813, 42.1756534826886, 42.1851234802787, 42.2288540359603, 42.2193755974943, 42.1756534826886))",101,0,0,1,1,2017-ORVAD-000214,NA,0,NA,0,2017-ORVAD-000214,1613.4,NA,3583.4997222222223,0,1613.4,Inf,3583.4997222222223,Class F,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.301039074838, -117.241321220584, -117.253730667123, -117.313487762469, -117.301039074838, 42.1851234802787, 42.1945614340884, 42.2383004054315, 42.2288540359603, 42.1851234802787))",102,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.241321220584, -117.181587987867, -117.193958145586, -117.253730667123, -117.241321220584, 42.1945614340884, 42.2039673299846, 42.2477146917301, 42.2383004054315, 42.1945614340884))",103,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.181587987867, -117.121839418627, -117.134170239907, -117.193958145586, -117.181587987867, 42.2039673299846, 42.213341153869, 42.2570968807134, 42.2477146917301, 42.2039673299846))",104,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.121839418627, -117.062075554923, -117.074366992259, -117.134170239907, -117.121839418627, 42.213341153869, 42.222682891679, 42.2664469582741, 42.2570968807134, 42.213341153869))",105,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-117.062075554923, -117.002296438938, -117.014548444934, -117.074366992259, -117.062075554923, 42.222682891679, 42.2319925293875, 42.2757649103409, 42.2664469582741, 42.222682891679))",106,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-119.039548566424, -118.980256565365, -118.993811030725, -119.053140908045, -119.039548566424, 41.9410179545381, 41.9513884295857, 41.9948700180241, 41.9844903966865, 41.9410179545381))",107,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.980256565365, -118.920947972754, -118.934464510967, -118.993811030725, -118.980256565365, 41.9513884295857, 41.9617272463934, 42.0052179571537, 41.9948700180241, 41.9513884295857))",108,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.920947972754, -118.86162282701, -118.875101387286, -118.934464510967, -118.920947972754, 41.9617272463934, 41.9720343898513, 42.0155341989185, 42.0052179571537, 41.9617272463934))",109,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.86162282701, -118.802281166681, -118.815721698325, -118.875101387286, -118.86162282701, 41.9720343898513, 41.9823098448812, 42.0258187281932, 42.0155341989185, 41.9720343898513))",110,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.802281166681, -118.742923030442, -118.756325482856, -118.815721698325, -118.802281166681, 41.9823098448812, 41.9925535964359, 42.0360715298839, 42.0258187281932, 41.9823098448812))",111,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.742923030442, -118.683548457095, -118.696912779777, -118.756325482856, -118.742923030442, 41.9925535964359, 42.0027656295003, 42.0462925889285, 42.0360715298839, 41.9925535964359))",112,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.683548457095, -118.624157485569, -118.637483628115, -118.696912779777, -118.683548457095, 42.0027656295003, 42.0129459290908, 42.0564818902967, 42.0462925889285, 42.0027656295003))",113,0,0,1,1,2019-ORBUD-009078,NA,0,NA,0,2019-ORBUD-009078,1.3,NA,655.3663888888889,0,1.3,Inf,655.3663888888889,Class B,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.624157485569, -118.56475015492, -118.578038067024, -118.637483628115, -118.624157485569, 42.0129459290908, 42.0230944802557, 42.0666394189903, 42.0564818902967, 42.0129459290908))",114,0,0,1,1,2025-ORBUD-002670,NA,0,NA,0,2025-ORBUD-002670,0.1,NA,NA,0,0.1,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.56475015492, -118.505326504332, -118.518576135787, -118.578038067024, -118.56475015492, 42.0230944802557, 42.0332112680756, 42.0767651600432, 42.0666394189903, 42.0230944802557))",115,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.505326504332, -118.445886573113, -118.459097873811, -118.518576135787, -118.505326504332, 42.0332112680756, 42.0432962776631, 42.0868590985214, 42.0767651600432, 42.0332112680756))",116,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.445886573113, -118.386430400701, -118.399603320632, -118.459097873811, -118.445886573113, 42.0432962776631, 42.0533494941632, 42.0969212195237, 42.0868590985214, 42.0432962776631))",117,0,1,0,1,2016-ORBUD-006074,2016-ORBUD-006074,172.36,NA,1661.016388888889,NA,0,NA,0,0,172.36,Inf,1661.016388888889,Class D,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.386430400701, -118.326958026656, -118.340092515914, -118.399603320632, -118.386430400701, 42.0533494941632, 42.0633709027535, 42.106951508181, 42.0969212195237, 42.0533494941632))",118,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.326958026656, -118.267469490669, -118.280565499445, -118.340092515914, -118.326958026656, 42.0633709027535, 42.0733604886442, 42.1169499496574, 42.106951508181, 42.0633709027535))",119,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"list(c(-118.267469490669, -118.207964832553, -118.221022311141, -118.280565499445, -118.267469490669, 42.0733604886442, 42.0833182370781, 42.1269165291496, 42.1169499496574, 42.0733604886442))",120,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,Inf,NA,Class A,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,Class A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
