geometry,index,is_indigenous,n_wildfires,wf_uids,max_acres,max_acres_tribal,min_mgmt,max_duration,max_size_class,n_rx_fires,rx_uids,rx_max_acres,rx_max_acres_tribal,rx_min_mgmt,rx_max_duration,rx_max_size_class,n_pinus,n_salix,n_quercus,n_populus,n_thuja,n_xerophyllum,n_rubus,plant_sum
"list(c(-120.152441002613, -120.102441002613, -120.102441002613, -120.152441002613, -120.152441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8839,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.102441002613, -120.052441002613, -120.052441002613, -120.102441002613, -120.102441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8840,0,1,2021-OR952S-021096,0.09,0,NA,148.581111111111,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.052441002613, -120.002441002613, -120.002441002613, -120.052441002613, -120.052441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8841,0,2,"2024-OR953S-024260, 2024-OR953S-024269",96,0,NA,46.9511111111111,Class C,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-120.002441002613, -119.952441002613, -119.952441002613, -120.002441002613, -120.002441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8842,0,1,2024-OR953S-024262,0.1,0,NA,308.558611111111,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.952441002613, -119.902441002613, -119.902441002613, -119.952441002613, -119.952441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8843,0,1,2024-ORPRD-000404,137221,0,NA,2804.59333333333,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.902441002613, -119.852441002613, -119.852441002613, -119.902441002613, -119.902441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8844,0,2,"2024-ORPRD-000404, 2020-ORUMF-020240",137221,0,NA,2804.59333333333,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.852441002613, -119.802441002613, -119.802441002613, -119.852441002613, -119.852441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8845,0,1,2024-ORPRD-000404,137221,0,NA,2804.59333333333,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.802441002613, -119.752441002613, -119.752441002613, -119.802441002613, -119.802441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8846,0,2,"2024-ORPRD-000404, 2021-ORUMF-021170",137221,0,NA,2804.59333333333,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.752441002613, -119.702441002613, -119.702441002613, -119.752441002613, -119.752441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8847,0,2,"2024-ORPRD-000404, 2024-OR953S-024315",137221,0,NA,2804.59333333333,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.702441002613, -119.652441002613, -119.652441002613, -119.702441002613, -119.702441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8848,0,1,2024-OR953S-024167,0.1,0,NA,111.745277777778,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.652441002613, -119.602441002613, -119.602441002613, -119.652441002613, -119.652441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8849,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.602441002613, -119.552441002613, -119.552441002613, -119.602441002613, -119.602441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8850,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.552441002613, -119.502441002613, -119.502441002613, -119.552441002613, -119.552441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8851,0,1,2024-ORPRD-050265,178541,0,NA,NA,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.502441002613, -119.452441002613, -119.452441002613, -119.502441002613, -119.502441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8852,0,1,2024-ORPRD-050265,178541,0,NA,NA,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.452441002613, -119.402441002613, -119.402441002613, -119.452441002613, -119.452441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8853,0,1,2024-ORPRD-050265,178541,0,NA,NA,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.402441002613, -119.352441002613, -119.352441002613, -119.402441002613, -119.402441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8854,0,2,"2024-ORPRD-050265, 2022-ORUMF-022286",178541,0,NA,17.4480555555556,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.352441002613, -119.302441002613, -119.302441002613, -119.352441002613, -119.352441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8855,0,1,2024-ORPRD-050265,178541,0,NA,NA,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.302441002613, -119.252441002613, -119.252441002613, -119.302441002613, -119.302441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8856,0,2,"2024-ORPRD-050265, 2020-ORUMF-020067",178541,-Inf,NA,25.3336111111111,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.252441002613, -119.202441002613, -119.202441002613, -119.252441002613, -119.252441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8857,0,1,2024-ORPRD-050265,178541,0,NA,NA,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.202441002613, -119.152441002613, -119.152441002613, -119.202441002613, -119.202441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8858,0,2,"2024-ORPRD-050265, 2023-ORUMF-000071",178541,0,NA,NA,Class G,0,NA,0,0,NA,0,Class A,2,0,0,0,0,0,0,2
"list(c(-119.152441002613, -119.102441002613, -119.102441002613, -119.152441002613, -119.152441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8859,0,1,2024-ORPRD-050265,178541,0,NA,NA,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.102441002613, -119.052441002613, -119.052441002613, -119.102441002613, -119.102441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8860,0,2,"2024-ORPRD-050265, 2021-ORPRD-000421",178541,0,NA,672.683333333333,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.052441002613, -119.002441002613, -119.002441002613, -119.052441002613, -119.052441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8861,0,3,"2024-ORPRD-050265, 2020-OR952S-020105, 2020-OR973S-000099",178541,0,NA,121.35,Class G,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-119.002441002613, -118.952441002613, -118.952441002613, -119.002441002613, -119.002441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8862,0,2,"2024-ORPRD-050265, 2025-ORUMF-000651",178541,0,NA,70.2161111111111,Class G,0,NA,0,0,NA,0,Class A,37,0,0,0,0,0,0,37
"list(c(-118.952441002613, -118.902441002613, -118.902441002613, -118.952441002613, -118.952441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8863,0,4,"2020-ORUMF-000605, 2020-OR973S-000054, 2025-OR973S-000535, 2025-ORUMF-000323",3.45,0,NA,288.383055555556,Class B,0,NA,0,0,NA,0,Class A,5,0,0,0,0,0,0,5
"list(c(-118.902441002613, -118.852441002613, -118.852441002613, -118.902441002613, -118.902441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8864,0,1,2025-ORUMF-000613,0.6,0,NA,543.166666666667,Class B,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-118.852441002613, -118.802441002613, -118.802441002613, -118.852441002613, -118.852441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8865,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,15,0,0,1,0,0,0,16
"list(c(-118.802441002613, -118.752441002613, -118.752441002613, -118.802441002613, -118.802441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8866,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,10,2,0,0,0,0,0,12
"list(c(-118.752441002613, -118.702441002613, -118.702441002613, -118.752441002613, -118.752441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8867,0,2,"2022-ORUMF-000321, 2025-ORUMF-000166",1.5,0,NA,193,Class B,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-118.702441002613, -118.652441002613, -118.652441002613, -118.702441002613, -118.702441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8868,0,2,"2024-ORUMF-000257, 2025-OR956S-025131",345.46,0,NA,3000.88055555556,Class E,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-118.652441002613, -118.602441002613, -118.602441002613, -118.652441002613, -118.652441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8869,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.602441002613, -118.552441002613, -118.552441002613, -118.602441002613, -118.602441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8870,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-118.552441002613, -118.502441002613, -118.502441002613, -118.552441002613, -118.552441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8871,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-118.502441002613, -118.452441002613, -118.452441002613, -118.502441002613, -118.502441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8872,0,3,"2024-ORWWF-000719, 2025-ORWWF-000345, 2025-ORWWF-000346",0.1,0,NA,164.35,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-118.452441002613, -118.402441002613, -118.402441002613, -118.452441002613, -118.452441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8873,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-118.402441002613, -118.352441002613, -118.352441002613, -118.402441002613, -118.402441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8874,0,2,"2020-ORWWF-000696, 2020-ORWWF-000632",0.25,0,NA,113.660555555556,Class A,0,NA,0,0,NA,0,Class A,11,0,0,0,0,0,0,11
"list(c(-118.352441002613, -118.302441002613, -118.302441002613, -118.352441002613, -118.352441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8875,0,2,"2021-ORWWF-000574, 2025-ORWWF-000313",3,0,NA,415.590277777778,Class B,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-118.302441002613, -118.252441002613, -118.252441002613, -118.302441002613, -118.302441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8876,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.252441002613, -118.202441002613, -118.202441002613, -118.252441002613, -118.252441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8877,0,1,2022-ORWWF-000188,0.7,0,NA,593.706944444444,Class B,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-118.202441002613, -118.152441002613, -118.152441002613, -118.202441002613, -118.202441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8878,0,1,2022-ORWWF-000452,0.1,0,NA,64.7247222222222,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-118.152441002613, -118.102441002613, -118.102441002613, -118.152441002613, -118.152441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8879,0,2,"2020-ORWWF-000703, 2025-OR971S-000295",0.1,0,NA,139.8,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-118.102441002613, -118.052441002613, -118.052441002613, -118.102441002613, -118.102441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8880,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,4,0,0,0,0,0,0,4
"list(c(-118.052441002613, -118.002441002613, -118.002441002613, -118.052441002613, -118.052441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8881,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,1,0,0,0,2
"list(c(-118.002441002613, -117.952441002613, -117.952441002613, -118.002441002613, -118.002441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8882,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,1,0,0,0,1
"list(c(-117.952441002613, -117.902441002613, -117.902441002613, -117.952441002613, -117.952441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8883,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,1,0,0,0,0,0,1
"list(c(-117.902441002613, -117.852441002613, -117.852441002613, -117.902441002613, -117.902441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8884,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,1,0,0,0,0,0,1
"list(c(-117.852441002613, -117.802441002613, -117.802441002613, -117.852441002613, -117.852441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8885,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,1,0,0,0,0,0,1
"list(c(-117.802441002613, -117.752441002613, -117.752441002613, -117.802441002613, -117.802441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8886,0,1,2022-ORVAD-050123,0.1,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,1,0,0,0,0,0,2
"list(c(-117.752441002613, -117.702441002613, -117.702441002613, -117.752441002613, -117.752441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8887,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,1,0,1,0,0,0,3
"list(c(-117.702441002613, -117.652441002613, -117.652441002613, -117.702441002613, -117.702441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8888,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,1,0,1,0,0,0,3
"list(c(-117.652441002613, -117.602441002613, -117.602441002613, -117.652441002613, -117.652441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8889,0,3,"2023-OR971S-000102, 2024-OR971S-000121, 2025-OR971S-000642",19.17,0,NA,NA,Class C,0,NA,0,0,NA,0,Class A,18,1,0,3,0,0,0,22
"list(c(-117.602441002613, -117.552441002613, -117.552441002613, -117.602441002613, -117.602441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8890,0,1,2020-ORWWF-000810,1.23,0,NA,117.525555555556,Class B,0,NA,0,0,NA,0,Class A,63,0,0,7,0,0,0,70
"list(c(-117.552441002613, -117.502441002613, -117.502441002613, -117.552441002613, -117.552441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8891,0,1,2022-ORWWF-000125,0.2,0,NA,31.2647222222222,Class A,0,NA,0,0,NA,0,Class A,34,0,0,0,0,0,0,34
"list(c(-117.502441002613, -117.452441002613, -117.452441002613, -117.502441002613, -117.502441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8892,0,1,2022-ORWWF-000067,0.1,0,NA,3.53333333333333,Class A,0,NA,0,0,NA,0,Class A,77,0,0,0,0,0,0,77
"list(c(-117.452441002613, -117.402441002613, -117.402441002613, -117.452441002613, -117.452441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8893,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,36,0,0,0,0,0,0,36
"list(c(-117.402441002613, -117.352441002613, -117.352441002613, -117.402441002613, -117.402441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8894,0,1,2022-ORWWF-000490,0.1,0,NA,27.0616666666667,Class A,0,NA,0,0,NA,0,Class A,12,1,0,0,0,0,0,13
"list(c(-117.352441002613, -117.302441002613, -117.302441002613, -117.352441002613, -117.352441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8895,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,21,1,0,1,0,0,0,23
"list(c(-117.302441002613, -117.252441002613, -117.252441002613, -117.302441002613, -117.302441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8896,0,1,2022-ORWWF-000138,0.1,0,NA,50.305,Class A,0,NA,0,0,NA,0,Class A,2,0,0,0,0,0,0,2
"list(c(-117.252441002613, -117.202441002613, -117.202441002613, -117.252441002613, -117.252441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8897,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-117.202441002613, -117.152441002613, -117.152441002613, -117.202441002613, -117.202441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8898,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,1,0,0,0,2
"list(c(-117.152441002613, -117.102441002613, -117.102441002613, -117.152441002613, -117.152441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8899,0,1,2022-ORWWF-000465,0.1,0,NA,49.1313888888889,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-117.102441002613, -117.052441002613, -117.052441002613, -117.102441002613, -117.102441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8900,0,2,"2022-ORWWF-000459, 2025-ORWWF-000362",0.25,0,NA,51.8413888888889,Class A,0,NA,0,0,NA,0,Class A,13,1,0,1,0,0,0,15
"list(c(-117.052441002613, -117.002441002613, -117.002441002613, -117.052441002613, -117.052441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8901,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-117.002441002613, -116.952441002613, -116.952441002613, -117.002441002613, -117.002441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8902,0,1,2025-ORWWF-000465,0.1,0,NA,53.6930555555556,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-116.952441002613, -116.902441002613, -116.902441002613, -116.952441002613, -116.952441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8903,0,1,2021-ORWWF-000639,3.5,0,NA,4288.65,Class B,0,NA,0,0,NA,0,Class A,14,0,0,0,0,0,0,14
"list(c(-116.902441002613, -116.852441002613, -116.852441002613, -116.902441002613, -116.902441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8904,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,1,0,0,0,0,0,0,1
"list(c(-116.852441002613, -116.802441002613, -116.802441002613, -116.852441002613, -116.852441002613, 44.9926919995414, 44.9926919995414, 45.0426919995414, 45.0426919995414, 44.9926919995414))",8905,0,1,2024-IDPAF-005464,33083.6,0,NA,2728.06666666667,Class G,0,NA,0,0,NA,0,Class A,3,0,0,0,0,0,0,3
"list(c(-124.052441002613, -124.002441002613, -124.002441002613, -124.052441002613, -124.052441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8906,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,1,1
"list(c(-124.002441002613, -123.952441002613, -123.952441002613, -124.002441002613, -124.002441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8907,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,3,0,2,5
"list(c(-123.952441002613, -123.902441002613, -123.902441002613, -123.952441002613, -123.952441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8908,0,1,2021-ORSUF-210253,0.1,0,NA,97.5666666666667,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-123.902441002613, -123.852441002613, -123.852441002613, -123.902441002613, -123.902441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8909,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,1,0,0,1
"list(c(-123.852441002613, -123.802441002613, -123.802441002613, -123.852441002613, -123.852441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8910,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-123.802441002613, -123.752441002613, -123.752441002613, -123.802441002613, -123.802441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8911,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-123.752441002613, -123.702441002613, -123.702441002613, -123.752441002613, -123.752441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8912,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,1,1
"list(c(-123.702441002613, -123.652441002613, -123.652441002613, -123.702441002613, -123.702441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8913,0,1,2024-OR552S-000007,0.01,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,0,0,0,0,0,0
"list(c(-123.652441002613, -123.602441002613, -123.602441002613, -123.652441002613, -123.652441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8914,1,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,1,0,0,0,0,1
"list(c(-123.602441002613, -123.552441002613, -123.552441002613, -123.602441002613, -123.602441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8915,1,1,2025-OR552S-000001,0.1,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,3,0,1,0,3,7
"list(c(-123.552441002613, -123.502441002613, -123.502441002613, -123.552441002613, -123.552441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8916,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,1,0,0,0,0,1
"list(c(-123.502441002613, -123.452441002613, -123.452441002613, -123.502441002613, -123.502441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8917,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,5,0,0,0,0,5
"list(c(-123.452441002613, -123.402441002613, -123.402441002613, -123.452441002613, -123.452441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8918,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,2,0,0,0,0,2
"list(c(-123.402441002613, -123.352441002613, -123.352441002613, -123.402441002613, -123.402441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8919,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,1,0,0,0,0,1
"list(c(-123.352441002613, -123.302441002613, -123.302441002613, -123.352441002613, -123.352441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8920,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,1,0,0,0,0,1
"list(c(-123.302441002613, -123.252441002613, -123.252441002613, -123.302441002613, -123.302441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8921,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,1,0,0,0,0,1
"list(c(-123.252441002613, -123.202441002613, -123.202441002613, -123.252441002613, -123.252441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8922,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,3,0,0,0,0,3
"list(c(-123.202441002613, -123.152441002613, -123.152441002613, -123.202441002613, -123.202441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8923,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,1,0,0,0,0,1
"list(c(-123.152441002613, -123.102441002613, -123.102441002613, -123.152441002613, -123.152441002613, 45.0426919995414, 45.0426919995414, 45.0926919995414, 45.0926919995414, 45.0426919995414))",8924,0,0,NA,0,0,NA,NA,Class A,0,NA,0,0,NA,0,Class A,0,0,1,0,0,0,0,1
